customer_id,age,annual_income,balance,spending_score,tenure_years,num_products,true_segment
C100443,28,8404.28,13170.78,45.5,4.9,1,Fidele
C100444,18,6324.79,9758.56,66.6,7.2,2,Fidele
C100445,19,4343.46,1216.23,20.8,3.5,3,Occasionnel
C100446,29,3526.22,1033.34,5.8,2.5,1,Risque
C100447,36,4560.62,3739.92,42.0,2.9,1,Occasionnel
C100448,51,18468.73,74475.03,70.5,9.3,5,Premium
C100449,22,3389.12,4159.6,26.0,2.3,2,Occasionnel
C100450,36,2472.38,95116.43,65.2,12.5,4,Premium
C100451,36,4220.26,1043.64,23.9,0.4,3,Risque
C100452,26,5030.58,2891.57,32.7,0.0,2,Occasionnel
C100453,38,5978.76,24187.78,67.1,7.2,1,Fidele
C100454,38,16531.38,81559.23,64.4,6.7,3,Premium
C100455,59,7164.37,23306.61,59.0,9.5,3,Fidele
C100456,33,500.0,-306.27,24.8,0.0,1,Risque
C100457,39,5683.42,-1583.14,47.7,9.1,3,Fidele
C100458,25,3940.54,4342.98,0.0,2.7,1,Occasionnel
C100459,26,1251.85,3657.97,24.9,0.9,1,Occasionnel
C100460,27,3467.15,1259.5,49.0,1.8,1,Occasionnel
C100461,51,25281.29,55285.08,76.3,16.4,6,Premium
C100462,32,1946.63,-232.29,14.0,1.4,1,Risque
C100463,48,8448.54,17593.35,49.5,10.2,1,Fidele
C100464,19,2225.23,4073.63,40.4,2.0,1,Occasionnel
C100465,24,4168.36,1910.59,43.3,3.9,1,Occasionnel
C100466,38,2624.74,6481.34,30.8,1.7,1,Occasionnel
C100467,43,1048.65,837.87,11.7,1.1,1,Risque
C100468,48,8966.51,93454.59,79.1,10.3,4,Premium
C100469,30,4717.19,3858.25,55.1,0.6,2,Occasionnel
C100470,68,3787.46,26405.76,58.4,8.8,2,Fidele
C100471,45,8779.97,21183.81,39.3,10.0,1,Fidele
C100472,40,14034.52,82922.63,71.2,11.8,4,Premium
C100473,39,14968.36,131870.96,86.5,8.9,5,Premium
C100474,31,7078.63,21170.14,70.9,5.3,1,Fidele
C100475,32,6570.56,17080.05,75.4,9.2,1,Fidele
C100476,40,3714.03,11528.47,52.2,12.8,2,Fidele
C100477,31,4067.15,1599.69,34.3,3.5,1,Occasionnel
C100478,18,2127.99,3684.58,20.1,2.7,1,Occasionnel
C100479,32,5040.42,19863.55,59.3,3.0,3,Fidele
C100480,33,9397.3,20416.75,69.2,9.5,2,Fidele
C100481,52,6582.8,24922.04,78.5,10.0,3,Fidele
C100482,38,3261.19,1150.29,42.8,2.8,1,Occasionnel
C100483,52,7556.8,25572.0,73.7,12.4,1,Fidele
C100484,46,13149.67,109145.42,79.3,12.6,5,Premium
C100485,20,5240.94,20686.89,34.2,10.2,2,Fidele
C100486,30,6941.89,28759.27,51.2,8.3,4,Fidele
C100487,34,4255.7,17000.6,61.0,9.3,1,Fidele
C100488,25,4930.84,3515.56,43.8,3.5,2,Occasionnel
C100489,39,5721.99,2548.6,39.4,3.7,2,Occasionnel
C100490,31,2646.37,1346.26,24.0,1.1,2,Occasionnel
C100491,26,2353.84,1321.12,34.2,0.6,2,Occasionnel
C100492,18,6926.48,7869.87,50.9,2.8,2,Occasionnel
C100493,47,7199.76,8447.8,49.1,5.8,2,Fidele
C100494,47,3985.35,3182.78,37.2,1.7,2,Occasionnel
C100495,36,4137.2,2136.52,7.8,1.8,2,Occasionnel
C100496,54,7741.28,23816.43,76.4,6.8,1,Fidele
C100497,37,2890.91,1790.16,20.6,0.9,2,Occasionnel
C100498,72,7641.23,21011.04,74.6,4.0,2,Fidele
C100499,45,4322.83,3942.33,19.9,2.6,1,Occasionnel
C100500,32,6572.64,1723.01,18.7,2.4,1,Occasionnel
C100501,30,5089.91,-2751.76,12.8,1.1,2,Risque
C100502,20,1971.63,-1927.37,16.5,2.0,1,Risque
C100503,41,4381.55,810.76,0.0,1.8,1,Occasionnel
C100504,26,5597.44,2935.17,58.4,0.6,2,Occasionnel
C100505,36,4043.48,2920.06,16.9,3.2,1,Occasionnel
C100506,34,5192.83,23975.45,45.2,12.5,2,Fidele
C100507,25,2461.3,2165.93,17.9,2.3,1,Occasionnel
C100508,35,6315.9,9884.39,53.1,9.4,3,Fidele
C100509,41,19145.5,94223.0,85.8,16.3,5,Premium
C100510,34,16889.8,84983.41,78.2,9.5,3,Premium
C100511,26,2975.14,1217.42,0.9,3.1,1,Occasionnel
C100512,42,15609.2,83274.45,72.1,16.9,4,Premium
C100513,47,8074.39,34326.37,46.0,5.3,2,Fidele
C100514,32,6577.12,25684.02,52.7,8.8,1,Fidele
C100515,38,6425.39,17696.02,52.3,11.5,1,Fidele
C100516,35,10806.94,12516.37,66.5,11.0,2,Fidele
C100517,31,2323.3,2218.06,43.0,0.0,1,Occasionnel
C100518,48,18189.09,59926.21,81.1,7.6,3,Premium
C100519,20,4326.68,2060.73,28.6,2.1,1,Occasionnel
C100520,20,921.87,-918.89,16.8,1.1,1,Risque
C100521,18,5098.02,28617.23,44.3,5.2,3,Fidele
C100522,41,9160.84,11185.84,23.6,0.0,4,Fidele
C100523,33,5835.83,1783.27,24.7,1.3,1,Occasionnel
C100524,43,15067.0,45220.26,67.4,13.1,5,Premium
C100525,38,4690.64,38090.92,35.7,9.2,3,Fidele
C100526,30,5188.41,-2499.19,25.1,1.3,1,Risque
C100527,18,1628.71,-907.58,14.7,2.4,1,Risque
C100528,28,4241.52,3553.0,25.5,2.0,1,Occasionnel
C100529,55,8309.56,15094.36,42.7,5.3,1,Fidele
C100530,18,3538.33,7452.46,38.8,2.9,1,Occasionnel
C100531,26,2815.54,5663.53,22.8,2.4,1,Occasionnel
C100532,40,8416.31,33764.04,47.1,9.9,2,Fidele
C100533,27,4533.17,6883.84,0.2,2.0,2,Occasionnel
C100534,31,27719.46,62548.82,85.4,12.0,4,Premium
C100535,25,5979.27,18524.21,57.2,10.9,2,Fidele
C100536,37,2142.8,1864.62,10.6,2.0,1,Occasionnel
C100537,37,4565.05,32645.97,42.0,11.3,1,Fidele
C100538,18,3059.13,14121.05,40.5,13.2,2,Fidele
C100539,32,2298.85,6349.38,9.8,0.4,2,Occasionnel
C100540,25,553.77,-989.52,36.0,1.3,2,Risque
C100541,42,5350.24,3454.55,34.1,1.1,1,Occasionnel
C100542,34,3583.4,4972.73,44.0,3.1,1,Occasionnel
C100543,32,1109.92,-369.34,35.9,1.5,1,Risque
C100544,55,15605.39,79045.66,70.6,5.7,4,Premium
C100545,25,5769.77,20150.69,43.8,11.7,1,Fidele
C100546,48,8052.44,26437.99,41.6,13.2,3,Fidele
C100547,18,15781.13,37889.21,89.2,10.9,4,Premium
C100548,26,3553.82,3915.41,52.0,1.5,1,Occasionnel
C100549,37,4844.74,25296.62,48.3,12.1,2,Fidele
C100550,51,7193.9,28806.09,47.8,12.4,2,Fidele
C100551,18,4047.14,16100.22,63.3,7.9,3,Fidele
C100552,37,6532.22,20678.47,43.1,4.1,1,Fidele
C100553,39,2671.83,-585.33,22.4,0.0,3,Risque
C100554,41,8158.13,69113.56,76.6,10.0,4,Premium
C100555,34,4705.91,29987.11,50.7,15.4,2,Fidele
C100556,51,6844.04,14357.96,48.5,8.2,3,Fidele
C100557,48,5997.84,24580.33,64.7,11.7,2,Fidele
C100558,30,3746.4,2313.47,5.5,3.1,2,Occasionnel
C100559,48,4619.27,18246.72,53.1,6.3,1,Fidele
C100560,39,12826.2,75047.74,90.6,6.6,3,Premium
C100561,58,5682.25,21646.99,67.6,10.9,3,Fidele
C100562,27,5088.81,4439.0,39.3,2.8,1,Occasionnel
C100563,34,4248.25,3969.86,20.8,2.9,3,Occasionnel
C100564,30,2885.38,-536.37,73.9,2.3,2,Occasionnel
C100565,25,2939.36,2751.75,50.8,1.6,1,Occasionnel
C100566,30,3707.33,4744.81,55.5,1.8,1,Occasionnel
C100567,46,19589.51,75691.47,68.8,11.4,5,Premium
C100568,36,5131.69,20676.4,41.2,0.7,2,Fidele
C100569,34,4453.33,3554.84,42.0,2.6,1,Occasionnel
C100570,56,4372.15,13693.73,54.4,6.8,1,Fidele
C100571,22,3946.74,3938.94,35.7,0.0,2,Occasionnel
C100572,27,9165.49,17914.45,48.1,7.7,2,Fidele
C100573,33,3813.26,1497.15,24.0,3.2,2,Occasionnel
C100574,18,2554.9,1104.02,16.6,4.7,1,Risque
C100575,18,4069.43,3512.42,21.0,1.5,1,Occasionnel
C100576,29,1496.8,359.51,14.7,0.0,1,Risque
C100577,39,3945.66,2807.31,18.0,1.9,1,Occasionnel
C100578,27,1917.94,-606.55,23.2,0.5,1,Risque
C100579,27,6279.65,21159.46,40.3,9.4,2,Fidele
C100580,49,2595.55,19178.21,54.2,11.2,1,Fidele
C100581,34,2829.43,2593.09,39.3,1.9,1,Occasionnel
C100582,51,9658.17,66765.53,73.2,10.6,5,Premium
C100583,22,5753.44,32581.89,75.8,4.7,2,Fidele
C100584,28,2563.7,-999.89,24.9,0.4,1,Risque
C100585,43,5660.58,1641.49,53.4,2.0,1,Occasionnel
C100586,47,8829.42,28079.64,44.8,10.0,1,Fidele
C100587,41,5477.28,22319.84,53.5,11.7,3,Fidele
C100588,53,9995.49,13894.83,39.3,15.0,3,Fidele
C100589,56,6369.77,73169.72,83.8,9.7,3,Premium
C100590,29,4088.7,-571.34,18.0,3.1,1,Risque
C100591,39,5286.68,13407.82,37.5,10.1,4,Fidele
C100592,41,8006.82,35790.49,45.6,6.6,2,Fidele
C100593,21,3276.53,4829.72,24.6,0.7,1,Occasionnel
C100594,38,15129.26,114477.88,91.7,9.7,5,Premium
C100595,46,9073.28,11920.92,49.6,4.2,1,Fidele
C100596,39,4193.83,3690.94,19.2,2.2,3,Occasionnel
C100597,37,909.5,3489.1,7.7,2.6,3,Occasionnel
C100598,28,2899.93,-544.79,16.1,0.4,2,Risque
C100599,29,3677.24,7101.57,33.7,0.0,2,Occasionnel
C100600,32,7900.39,20910.88,50.1,13.5,1,Fidele
C100601,27,2350.62,3947.6,48.4,0.7,2,Occasionnel
C100602,41,1824.2,3278.13,23.5,1.4,1,Risque
C100603,21,2531.47,5400.99,49.2,2.9,1,Occasionnel
C100604,39,2225.89,-2686.29,20.7,0.4,1,Risque
C100605,19,7633.28,3545.87,50.7,2.7,1,Occasionnel
C100606,47,3423.65,-1889.41,14.3,0.0,1,Risque
C100607,51,20482.98,93242.91,96.7,9.6,4,Premium
C100608,24,4374.29,2293.67,36.2,2.3,1,Occasionnel
C100609,32,4251.01,22887.59,52.3,10.2,4,Fidele
C100610,20,5839.03,881.73,31.4,1.3,1,Occasionnel
C100611,43,5282.96,3482.78,49.2,2.7,1,Occasionnel
C100612,28,4516.08,-2109.39,21.1,1.6,1,Risque
C100613,24,1174.47,-96.09,13.9,0.3,2,Risque
C100614,46,5115.06,17509.41,35.2,7.9,3,Fidele
C100615,18,5474.86,-2326.98,13.3,0.8,1,Occasionnel
C100616,31,3701.39,3544.93,23.4,1.9,1,Occasionnel
C100617,40,9340.14,11982.37,47.5,3.1,1,Fidele
C100618,47,15169.52,68793.98,80.4,8.5,4,Premium
C100619,28,13655.5,78633.04,98.4,10.6,2,Premium
C100620,33,6409.6,3630.8,55.7,0.7,1,Occasionnel
C100621,35,5390.78,13720.83,61.0,5.2,4,Fidele
C100622,19,3836.93,-155.49,12.5,1.2,3,Risque
C100623,39,8951.35,15627.96,38.7,9.9,3,Fidele
C100624,23,2124.67,-1359.61,20.0,1.6,2,Risque
C100625,59,6139.43,14324.06,50.7,9.1,1,Fidele
C100626,33,5270.03,2564.86,13.9,1.8,1,Occasionnel
C100627,64,7566.05,79433.73,77.1,7.4,3,Premium
C100628,34,4062.0,2815.27,29.5,1.0,2,Occasionnel
C100629,38,4394.93,497.66,39.5,2.8,1,Occasionnel
C100630,34,550.93,844.18,14.3,2.9,1,Risque
C100631,26,3794.9,5771.21,31.2,2.4,1,Occasionnel
C100632,31,16809.02,64640.89,91.0,20.6,3,Premium
C100633,35,7282.87,30621.76,58.5,2.2,1,Fidele
C100634,49,17645.1,64617.4,70.6,4.4,2,Premium
C100635,49,7873.07,100210.48,84.2,7.7,5,Premium
C100636,31,4078.36,2325.5,47.2,1.4,1,Occasionnel
C100637,28,3934.6,1055.81,52.9,3.1,2,Occasionnel
C100638,40,4572.3,4089.32,37.2,1.0,1,Occasionnel
C100639,36,500.0,54.49,12.7,0.0,1,Risque
C100640,47,6609.96,3221.51,50.9,2.0,2,Occasionnel
C100641,20,2192.18,2283.33,16.1,1.4,1,Occasionnel
C100642,48,19538.13,71604.31,56.6,8.0,4,Premium
C100643,34,4227.79,19926.99,45.6,9.9,2,Fidele
C100644,18,5713.53,2071.93,27.6,2.7,1,Occasionnel
C100645,34,4101.01,907.15,30.5,0.8,3,Risque
C100646,40,18062.78,58106.07,68.8,18.2,4,Premium
C100647,35,3447.65,2988.72,66.1,2.6,2,Occasionnel
C100648,39,5904.49,5691.63,59.1,3.3,1,Occasionnel
C100649,53,19529.26,79137.19,84.7,4.7,2,Premium
C100650,20,5783.46,15809.59,59.1,3.3,1,Fidele
C100651,22,4244.03,1305.18,16.1,0.9,1,Risque
C100652,46,3499.83,3939.09,10.8,2.1,2,Occasionnel
C100653,39,5249.39,20855.66,36.7,12.1,2,Fidele
C100654,22,1817.1,-3696.57,38.4,1.0,1,Risque
C100655,48,7451.2,25343.65,65.7,8.6,3,Fidele
C100656,46,2245.43,528.43,26.3,3.6,2,Risque
C100657,50,7186.4,17243.04,59.4,6.6,1,Fidele
C100658,36,4619.13,2931.18,29.8,0.0,1,Occasionnel
C100659,41,7925.3,27215.85,55.7,11.0,2,Fidele
C100660,51,6018.95,9830.83,68.5,9.1,3,Fidele
C100661,21,500.0,-2435.09,11.8,0.8,1,Risque
C100662,49,5139.54,29370.43,51.0,12.0,2,Fidele
C100663,29,17334.1,82360.2,66.9,11.7,2,Premium
C100664,53,7365.46,19928.38,47.6,8.2,2,Fidele
C100665,41,3761.73,4704.87,32.0,1.6,1,Occasionnel
C100666,43,1404.11,3055.06,36.2,3.6,3,Occasionnel
C100667,41,3414.45,-125.88,31.6,0.0,2,Risque
C100668,52,4940.82,19615.9,71.5,8.4,1,Fidele
C100669,59,9156.85,14455.89,77.1,7.1,3,Fidele
C100670,44,17614.73,40545.92,84.3,11.0,4,Premium
C100671,42,6608.47,3803.1,49.1,1.7,2,Occasionnel
C100672,32,2465.94,-609.34,12.8,0.8,1,Risque
C100673,37,2585.87,3302.26,57.6,0.1,1,Occasionnel
C100674,20,4125.82,4179.56,30.6,2.4,1,Occasionnel
C100675,38,6770.96,10177.2,46.7,8.8,1,Fidele
C100676,21,637.27,-545.32,39.7,0.9,1,Risque
C100677,24,6347.73,6666.62,53.6,13.1,2,Fidele
C100678,39,17082.88,79185.07,89.1,11.3,6,Premium
C100679,48,7924.35,13897.79,67.5,6.5,2,Fidele
C100680,38,18473.89,97359.6,75.0,14.9,3,Premium
C100681,49,6847.27,24701.39,54.1,9.9,3,Fidele
C100682,49,7724.97,89024.59,70.3,14.9,5,Premium
C100683,59,3683.9,12309.77,62.1,5.4,1,Fidele
C100684,30,2421.37,2111.71,46.8,2.5,2,Occasionnel
C100685,55,4877.14,7612.41,64.4,1.8,2,Fidele
C100686,63,9115.42,12727.48,48.3,8.6,1,Fidele
C100687,18,2745.69,-2306.93,22.3,0.8,2,Risque
C100688,32,1994.5,721.31,39.7,1.3,1,Occasionnel
C100689,29,3692.59,4813.7,29.7,1.8,1,Occasionnel
C100690,47,7167.77,16921.33,60.0,9.1,2,Fidele
C100691,22,832.68,1045.73,25.4,0.3,1,Risque
C100692,43,3636.86,17235.99,54.9,7.7,2,Fidele
C100693,23,7704.22,18968.86,40.4,3.5,1,Fidele
C100694,32,3169.0,-2435.74,20.3,0.0,2,Risque
C100695,30,3109.73,6009.86,4.5,1.2,1,Occasionnel
C100696,43,2246.78,816.24,45.3,2.5,2,Occasionnel
C100697,24,3946.85,3358.58,39.1,2.1,1,Occasionnel
C100698,36,1777.14,2102.26,35.8,0.8,2,Occasionnel
C100699,44,5881.48,28260.85,43.1,8.9,1,Fidele
C100700,33,5251.0,29994.04,47.2,8.8,3,Fidele
C100701,43,4710.25,36043.7,66.1,5.3,1,Fidele
C100702,41,8999.86,7000.74,66.5,3.9,1,Fidele
C100703,20,1200.63,625.8,22.7,3.2,1,Risque
C100704,46,3069.0,13152.93,64.0,7.2,3,Fidele
C100705,33,4188.21,4766.76,15.3,2.0,1,Occasionnel
C100706,23,3809.01,3493.29,59.4,1.3,1,Occasionnel
C100707,21,500.0,9654.94,32.3,3.5,1,Occasionnel
C100708,39,5324.94,25587.88,60.3,10.0,2,Fidele
C100709,51,7240.25,16367.75,60.0,9.2,3,Fidele
C100710,42,2904.48,-2647.84,17.7,1.3,1,Risque
C100711,18,3215.34,2397.13,12.9,2.9,2,Occasionnel
C100712,34,4702.62,6074.58,10.5,1.9,1,Occasionnel
C100713,26,1716.36,-526.78,10.7,0.8,3,Risque
C100714,29,2404.68,6269.26,40.2,2.1,2,Occasionnel
C100715,18,10156.73,26886.29,58.3,5.4,2,Fidele
C100716,23,4767.69,4067.19,40.6,3.0,2,Occasionnel
C100717,56,8995.76,124595.9,75.3,8.2,4,Premium
C100718,18,4649.02,3074.17,23.1,1.8,1,Occasionnel
C100719,34,500.0,2206.59,23.4,3.1,1,Risque
C100720,33,2473.42,3189.68,36.9,2.8,2,Occasionnel
C100721,42,8107.72,21656.91,59.9,8.4,2,Fidele
C100722,42,12055.97,105022.19,70.3,10.8,4,Premium
C100723,34,3695.39,3042.45,30.2,0.1,1,Risque
C100724,53,14480.72,108978.68,79.0,2.5,5,Premium
C100725,45,16552.55,136001.72,81.0,10.4,4,Premium
C100726,54,5307.95,32633.63,60.7,10.7,2,Fidele
C100727,36,16298.73,95163.13,76.9,6.8,3,Premium
C100728,62,10058.71,28341.73,38.1,4.5,3,Fidele
C100729,29,3981.58,3020.41,40.0,3.5,1,Occasionnel
C100730,49,4289.75,28488.13,45.5,8.2,3,Fidele
C100731,42,19468.42,83261.4,96.7,9.3,5,Premium
C100732,42,19593.98,99474.81,72.8,3.3,4,Premium
C100733,60,7530.67,16705.03,42.7,12.0,3,Fidele
C100734,38,11510.46,68815.27,93.9,11.6,5,Premium
C100735,24,5237.49,5266.6,32.1,1.5,1,Occasionnel
C100736,42,7975.57,19220.31,68.3,4.2,1,Fidele
C100737,40,5237.77,17557.97,74.8,11.5,1,Fidele
C100738,46,8395.19,7952.86,29.0,12.9,3,Fidele
C100739,40,5972.22,31774.15,73.8,7.3,3,Fidele
C100740,49,15954.3,82153.73,69.6,3.2,3,Premium
C100741,47,11608.67,67045.45,80.7,10.6,5,Premium
C100742,43,3761.12,-2928.08,8.1,1.6,2,Risque
C100743,29,14247.01,87959.69,91.8,5.1,4,Premium
C100744,22,2685.37,1254.73,19.5,3.6,2,Occasionnel
C100745,31,8390.28,25963.1,56.0,7.0,3,Fidele
C100746,34,3320.81,17239.78,67.2,11.1,2,Fidele
C100747,27,7669.95,30436.74,61.1,7.4,3,Fidele
C100748,28,3691.28,2678.03,44.4,3.4,1,Occasionnel
C100749,34,5725.36,2435.63,42.6,2.2,1,Occasionnel
C100750,46,6175.79,14957.06,72.3,0.9,3,Fidele
C100751,40,9299.41,5294.92,57.5,7.7,2,Fidele
C100752,36,6912.04,28058.96,38.6,9.4,2,Fidele
C100753,33,9498.46,9771.52,53.7,10.2,2,Fidele
C100754,27,2713.55,-452.39,38.5,1.6,1,Occasionnel
C100755,46,8015.23,18433.8,61.2,5.4,1,Fidele
C100756,49,6744.98,21648.98,52.4,7.2,1,Fidele
C100757,24,1873.86,-1556.81,35.4,0.0,1,Risque
C100758,28,16287.17,66961.82,91.3,6.6,4,Premium
C100759,26,8575.34,23083.72,62.9,10.9,1,Fidele
C100760,20,4688.74,4717.83,17.5,2.2,1,Occasionnel
C100761,25,8588.12,26787.21,54.2,7.8,1,Fidele
C100762,49,1365.15,66261.43,75.8,14.6,4,Premium
C100763,37,24644.98,88269.47,85.6,12.4,3,Premium
C100764,29,2829.31,-1283.99,26.0,1.8,1,Risque
C100765,48,17265.63,77245.77,84.2,14.6,4,Premium
C100766,51,7943.82,24646.81,47.9,3.4,2,Fidele
C100767,53,12617.19,41449.58,74.6,16.2,4,Premium
C100768,32,22709.48,50888.86,86.2,6.9,5,Premium
C100769,30,2381.21,5125.84,10.0,1.8,3,Occasionnel
C100770,23,2415.4,24399.14,42.0,11.7,2,Fidele
C100771,38,3758.56,1731.56,31.1,1.2,1,Occasionnel
C100772,30,4670.09,5060.26,43.9,2.5,1,Occasionnel
C100773,31,500.0,-167.32,45.6,1.0,1,Occasionnel
C100774,31,13610.28,57054.67,98.6,16.0,4,Premium
C100775,18,3025.81,2882.58,15.6,0.0,1,Risque
C100776,27,3198.52,3047.91,38.8,1.7,2,Occasionnel
C100777,47,5034.88,13673.99,50.3,7.4,3,Fidele
C100778,23,4644.0,2747.48,23.2,1.7,1,Occasionnel
C100779,29,3064.59,-602.49,15.5,1.5,1,Risque
C100780,59,9768.21,22353.95,57.5,11.3,3,Fidele
C100781,38,4570.72,1112.0,38.6,3.0,1,Risque
C100782,59,4488.11,7955.6,31.5,3.8,3,Fidele
C100783,23,4338.77,3175.5,17.9,0.6,1,Occasionnel
C100784,30,3000.16,-50.44,29.4,1.1,1,Risque
C100785,49,8764.92,32497.1,45.6,7.6,3,Fidele
C100786,18,3216.43,3165.09,29.7,2.7,2,Occasionnel
C100787,49,8412.91,8779.48,31.0,9.5,1,Fidele
C100788,39,2343.13,2845.92,29.9,1.8,1,Occasionnel
C100789,34,4942.7,2224.45,46.6,3.3,2,Occasionnel
C100790,67,5548.5,17228.48,47.6,7.7,1,Fidele
C100791,18,3009.54,9449.01,69.4,4.5,3,Fidele
C100792,34,5862.17,14158.67,40.8,0.8,3,Fidele
C100793,62,15530.08,62340.56,84.7,4.1,3,Premium
C100794,49,13051.54,88288.47,85.7,13.0,2,Premium
C100795,50,11156.03,20107.43,63.4,12.6,4,Fidele
C100796,41,21607.97,84378.78,86.7,8.0,2,Premium
C100797,36,5273.45,15769.94,89.2,8.7,2,Fidele
C100798,31,3516.39,2782.59,22.8,1.8,2,Occasionnel
C100799,32,4818.02,5726.44,24.1,1.6,2,Occasionnel
C100800,33,4570.33,1842.56,60.8,1.1,1,Occasionnel
C100801,55,5411.49,29153.97,72.4,11.5,1,Fidele
C100802,49,2070.81,-2298.82,31.4,0.0,2,Risque
C100803,24,3328.87,7510.68,53.3,2.0,1,Occasionnel
C100804,36,14580.06,101305.59,65.4,6.3,5,Premium
C100805,40,15597.94,95056.04,84.6,12.5,3,Premium
C100806,27,5608.84,1729.67,16.8,2.0,1,Occasionnel
C100807,40,5004.84,21815.21,56.6,10.8,2,Fidele
C100808,26,3108.58,3480.12,52.0,2.7,1,Occasionnel
C100809,33,3013.5,-3289.7,17.5,1.0,1,Risque
C100810,33,19815.13,101438.06,69.8,13.8,4,Premium
C100811,54,17340.56,92167.92,74.1,13.7,4,Premium
C100812,23,1984.06,-1419.64,25.6,1.5,1,Risque
C100813,50,5785.68,4142.41,13.2,2.1,1,Occasionnel
C100814,37,14782.61,84193.59,100.0,10.9,4,Premium
C100815,32,1221.34,2975.31,23.5,1.9,1,Risque
C100816,18,3963.69,-113.58,18.3,2.5,1,Risque
C100817,38,5981.94,2416.49,23.5,4.1,1,Occasionnel
C100818,31,5575.17,5764.73,25.2,2.5,1,Occasionnel
C100819,42,9429.57,16296.72,65.3,9.8,3,Fidele
C100820,56,19441.56,101987.03,77.5,10.5,4,Premium
C100821,41,3729.16,4090.42,28.8,1.0,1,Occasionnel
C100822,37,6514.17,18931.34,38.6,7.0,3,Fidele
C100823,40,7820.62,2590.2,39.3,0.9,2,Occasionnel
C100824,19,4227.77,5742.53,31.6,2.5,1,Occasionnel
C100825,41,25153.93,98388.26,72.6,12.1,4,Premium
C100826,28,4361.58,969.02,39.2,1.0,1,Occasionnel
C100827,34,5748.19,29757.6,36.1,9.5,3,Fidele
C100828,21,3140.99,1081.56,21.1,2.5,1,Risque
C100829,33,9826.95,27270.97,55.3,12.3,3,Fidele
C100830,30,3966.91,1869.03,24.0,2.6,2,Occasionnel
C100831,35,2305.35,4125.14,35.6,2.9,1,Occasionnel
C100832,43,8158.99,10889.83,59.8,8.2,1,Fidele
C100833,28,5942.61,4602.93,31.2,2.9,2,Occasionnel
C100834,29,3141.39,3645.24,9.2,1.1,1,Occasionnel
C100835,26,5379.42,2745.62,37.2,2.9,1,Occasionnel
C100836,38,5739.33,2497.11,31.4,2.3,3,Occasionnel
C100837,18,500.0,-2627.36,31.1,0.9,1,Risque
C100838,31,5161.42,14554.79,68.1,13.7,1,Fidele
C100839,18,4904.98,5262.8,19.3,1.4,1,Occasionnel
C100840,35,16269.64,87521.91,91.5,11.2,1,Premium
C100841,27,2962.05,3480.79,23.6,1.8,1,Occasionnel
C100842,18,3488.38,1255.52,24.0,2.5,1,Occasionnel
C100843,51,4552.83,23798.32,48.2,3.5,3,Fidele
C100844,41,15467.04,105421.44,70.5,12.2,4,Premium
C100845,28,1679.6,-987.83,36.0,0.3,1,Risque
C100846,48,9316.34,22826.93,57.3,3.2,1,Fidele
C100847,22,500.0,1140.2,26.3,1.3,1,Occasionnel
C100848,19,15682.51,33084.24,75.5,10.8,4,Premium
C100849,27,3409.17,668.27,17.5,0.0,2,Risque
C100850,53,7033.58,11596.95,56.9,11.0,3,Fidele
C100851,26,3901.87,25993.01,53.4,5.5,1,Fidele
C100852,39,623.41,-2136.75,6.9,0.5,1,Risque
C100853,27,1596.48,-595.95,36.4,1.5,1,Risque
C100854,20,3433.77,12873.01,54.1,14.1,3,Fidele
C100855,40,4767.92,30430.61,44.7,12.0,2,Fidele
C100856,33,3825.3,6026.92,56.4,2.3,4,Occasionnel
C100857,19,5693.81,-1819.65,36.6,0.0,1,Risque
C100858,75,4521.03,24235.59,58.4,12.8,2,Fidele
C100859,33,5204.07,1562.48,61.4,3.4,1,Occasionnel
C100860,27,3643.74,3545.46,0.0,3.0,1,Occasionnel
C100861,39,3114.88,5701.81,37.3,2.1,1,Occasionnel
C100862,41,3553.38,4084.21,44.3,2.2,1,Occasionnel
C100863,29,5823.05,1484.72,26.8,1.5,1,Occasionnel
C100864,44,20241.72,74190.74,92.5,13.4,6,Premium
C100865,42,2102.7,739.65,24.0,0.1,1,Risque
C100866,18,3799.23,97.77,37.9,1.6,1,Risque
C100867,32,3918.45,968.61,43.9,1.5,1,Occasionnel
C100868,43,12603.21,73884.19,80.4,3.5,6,Premium
C100869,55,2907.85,10944.6,57.3,10.7,1,Fidele
C100870,26,6786.87,6739.78,54.8,0.5,1,Occasionnel
C100871,53,13886.73,103053.66,64.4,9.5,3,Premium
C100872,28,4300.56,525.08,23.3,0.4,1,Risque
C100873,33,4800.99,15767.39,49.7,5.2,1,Fidele
C100874,35,3143.9,917.67,9.4,2.3,3,Occasionnel
C100875,30,1409.8,806.61,10.9,1.4,1,Risque
C100876,45,5161.84,15628.32,63.0,3.0,1,Fidele
C100877,49,6074.64,21279.01,67.3,12.5,1,Fidele
C100878,20,4325.85,1893.46,32.0,2.7,1,Occasionnel
C100879,44,3349.9,3745.01,59.4,1.9,1,Occasionnel
C100880,24,10385.82,18368.18,63.1,3.5,3,Fidele
C100881,39,7111.73,2562.24,11.4,1.1,3,Occasionnel
C100882,28,2819.64,-841.51,6.9,0.2,1,Risque
C100883,56,6466.31,10836.09,42.5,12.8,1,Fidele
C100884,38,6664.85,8845.93,56.2,10.0,2,Fidele
C100885,39,8018.51,24392.19,44.1,7.8,1,Fidele
C100886,40,6525.36,22289.89,56.2,9.3,2,Fidele
C100887,26,8850.23,111427.9,85.4,4.5,4,Premium
